instance_id,repo,target_file,target_symbol,bundle_type,symbol_count,file_count,token_count,content_signature,exact_signature_hit_rate,overlap_with_file_prefix,expansion_ratio,includes_imports,includes_tests,precision_priority,precision_hypothesis,reason,files,symbols
astropy__astropy-14182,astropy/astropy,astropy/io/ascii/rst.py,RST,test_target_bundle,4,2,754,1901348c9b206e77,1.0,1.0,3.5734597156398102,False,True,medium,task-aligned variant for SWE-style repair; useful for output-drift and pass@1 non-degradation checks,target plus changed/FAIL_TO_PASS test functions,astropy/io/ascii/rst.py;astropy/io/ascii/tests/test_rst.py,RST;test_read_normal;test_read_normal_names;test_read_normal_names_include
astropy__astropy-14309,astropy/astropy,astropy/io/fits/connect.py,is_fits,ast_function_only,1,1,192,75066e0901655675,1.0,0.15597075548334688,1.0,False,False,medium,baseline exact target span; useful when the patch-local symbol is self-contained,target function/method/class only,astropy/io/fits/connect.py,is_fits
astropy__astropy-14309,astropy/astropy,astropy/io/fits/connect.py,is_fits,call_neighborhood_1hop,1,1,192,75066e0901655675,1.0,0.15597075548334688,1.0,False,False,high,expected to improve lossy precision when target behavior depends on local helpers or dispatch utilities,target plus statically resolved direct callees,astropy/io/fits/connect.py,is_fits
astropy__astropy-14309,astropy/astropy,astropy/io/fits/connect.py,is_fits,reverse_callers_1hop,1,1,192,75066e0901655675,1.0,0.15597075548334688,1.0,False,False,diagnostic,diagnostic high-context variant; may increase semantic alignment but also raises drift risk from caller/test-specific context,target plus same-repo callers that reference it,astropy/io/fits/connect.py,is_fits
astropy__astropy-14309,astropy/astropy,astropy/io/fits/connect.py,is_fits,import_dependency_bundle,1,1,380,6044f01dddcabd3f,1.0,0.30869212022745735,1.9791666666666667,True,False,high,expected to preserve stable API/import context with limited semantic contamination,target plus local import context and resolved import-file front matter,astropy/io/fits/connect.py,is_fits
astropy__astropy-14309,astropy/astropy,astropy/io/fits/connect.py,is_fits,test_target_bundle,4,2,630,049c29b0b51309f2,1.0,0.511779041429732,3.28125,False,True,medium,task-aligned variant for SWE-style repair; useful for output-drift and pass@1 non-degradation checks,target plus changed/FAIL_TO_PASS test functions,astropy/io/fits/connect.py;astropy/io/fits/tests/test_connect.py,is_fits;test_masking_regression_1795;test_scale_error;test_parse_tdisp_format
astropy__astropy-14365,astropy/astropy,astropy/io/ascii/qdp.py,_line_type,ast_function_only,1,1,630,9c21c727af50a4be,1.0,0.5280804694048616,1.0,False,False,medium,baseline exact target span; useful when the patch-local symbol is self-contained,target function/method/class only,astropy/io/ascii/qdp.py,_line_type
astropy__astropy-14365,astropy/astropy,astropy/io/ascii/qdp.py,_line_type,call_neighborhood_1hop,1,1,630,9c21c727af50a4be,1.0,0.5280804694048616,1.0,False,False,high,expected to improve lossy precision when target behavior depends on local helpers or dispatch utilities,target plus statically resolved direct callees,astropy/io/ascii/qdp.py,_line_type
astropy__astropy-14365,astropy/astropy,astropy/io/ascii/qdp.py,_line_type,reverse_callers_1hop,2,1,913,4347b08e0c9584c3,1.0,0.7652975691533948,1.4492063492063492,False,False,diagnostic,diagnostic high-context variant; may increase semantic alignment but also raises drift risk from caller/test-specific context,target plus same-repo callers that reference it,astropy/io/ascii/qdp.py,_line_type;_get_type_from_list_of_lines
astropy__astropy-14365,astropy/astropy,astropy/io/ascii/qdp.py,_line_type,import_dependency_bundle,1,1,666,aaf2f193286cc115,1.0,0.5582564962279967,1.0571428571428572,True,False,high,expected to preserve stable API/import context with limited semantic contamination,target plus local import context and resolved import-file front matter,astropy/io/ascii/qdp.py,_line_type
astropy__astropy-14365,astropy/astropy,astropy/io/ascii/qdp.py,_line_type,test_target_bundle,4,2,1987,9a20929eb4f97915,1.0,1.0,3.153968253968254,False,True,medium,task-aligned variant for SWE-style repair; useful for output-drift and pass@1 non-degradation checks,target plus changed/FAIL_TO_PASS test functions,astropy/io/ascii/qdp.py;astropy/io/ascii/tests/test_qdp.py,_line_type;test_get_tables_from_qdp_file;test_roundtrip;test_read_example
astropy__astropy-14365,astropy/astropy,astropy/io/ascii/qdp.py,_get_tables_from_qdp_file,ast_function_only,1,1,699,2f4cec71c1f448ce,1.0,0.5859178541492037,1.0,False,False,medium,baseline exact target span; useful when the patch-local symbol is self-contained,target function/method/class only,astropy/io/ascii/qdp.py,_get_tables_from_qdp_file
astropy__astropy-14365,astropy/astropy,astropy/io/ascii/qdp.py,_get_tables_from_qdp_file,call_neighborhood_1hop,4,1,1679,1bc4bee89ea741e0,1.0,1.0,2.4020028612303292,False,False,high,expected to improve lossy precision when target behavior depends on local helpers or dispatch utilities,target plus statically resolved direct callees,astropy/io/ascii/qdp.py,_get_tables_from_qdp_file;_get_lines_from_file;_get_type_from_list_of_lines;_interpret_err_lines
astropy__astropy-14365,astropy/astropy,astropy/io/ascii/qdp.py,_get_tables_from_qdp_file,reverse_callers_1hop,2,1,930,fdca61265b90817b,1.0,0.779547359597653,1.3304721030042919,False,False,diagnostic,diagnostic high-context variant; may increase semantic alignment but also raises drift risk from caller/test-specific context,target plus same-repo callers that reference it,astropy/io/ascii/qdp.py,_get_tables_from_qdp_file;_read_table_qdp
astropy__astropy-14365,astropy/astropy,astropy/io/ascii/qdp.py,_get_tables_from_qdp_file,import_dependency_bundle,1,1,735,20ade3d666390752,1.0,0.6160938809723386,1.0515021459227467,True,False,high,expected to preserve stable API/import context with limited semantic contamination,target plus local import context and resolved import-file front matter,astropy/io/ascii/qdp.py,_get_tables_from_qdp_file
astropy__astropy-14365,astropy/astropy,astropy/io/ascii/qdp.py,_get_tables_from_qdp_file,test_target_bundle,4,2,2056,2fdaa532ef834a36,1.0,1.0,2.9413447782546496,False,True,medium,task-aligned variant for SWE-style repair; useful for output-drift and pass@1 non-degradation checks,target plus changed/FAIL_TO_PASS test functions,astropy/io/ascii/qdp.py;astropy/io/ascii/tests/test_qdp.py,_get_tables_from_qdp_file;test_get_tables_from_qdp_file;test_roundtrip;test_read_example
astropy__astropy-14369,astropy/astropy,astropy/units/format/cds.py,CDS._make_parser.p_division_of_units,ast_function_only,1,1,58,f75e163eda1bb62a,1.0,0.05788423153692615,1.0,False,False,medium,baseline exact target span; useful when the patch-local symbol is self-contained,target function/method/class only,astropy/units/format/cds.py,CDS._make_parser.p_division_of_units
astropy__astropy-14369,astropy/astropy,astropy/units/format/cds.py,CDS._make_parser.p_division_of_units,call_neighborhood_1hop,1,1,58,f75e163eda1bb62a,1.0,0.05788423153692615,1.0,False,False,high,expected to improve lossy precision when target behavior depends on local helpers or dispatch utilities,target plus statically resolved direct callees,astropy/units/format/cds.py,CDS._make_parser.p_division_of_units
astropy__astropy-14369,astropy/astropy,astropy/units/format/cds.py,CDS._make_parser.p_division_of_units,reverse_callers_1hop,1,1,58,f75e163eda1bb62a,1.0,0.05788423153692615,1.0,False,False,diagnostic,diagnostic high-context variant; may increase semantic alignment but also raises drift risk from caller/test-specific context,target plus same-repo callers that reference it,astropy/units/format/cds.py,CDS._make_parser.p_division_of_units
astropy__astropy-14369,astropy/astropy,astropy/units/format/cds.py,CDS._make_parser.p_division_of_units,import_dependency_bundle,1,1,97,ae6e19dfbae5f766,1.0,0.0968063872255489,1.6724137931034482,True,False,high,expected to preserve stable API/import context with limited semantic contamination,target plus local import context and resolved import-file front matter,astropy/units/format/cds.py,CDS._make_parser.p_division_of_units
astropy__astropy-14369,astropy/astropy,astropy/units/format/cds.py,CDS._make_parser.p_division_of_units,test_target_bundle,4,2,148,ee81c76f98ac85f1,1.0,0.14770459081836326,2.5517241379310347,False,True,medium,task-aligned variant for SWE-style repair; useful for output-drift and pass@1 non-degradation checks,target plus changed/FAIL_TO_PASS test functions,astropy/units/format/cds.py;astropy/units/tests/test_format.py,CDS._make_parser.p_division_of_units;test_unit_grammar;test_unit_grammar_fail;test_cds_grammar
astropy__astropy-14369,astropy/astropy,astropy/units/format/cds.py,CDS._make_parser,ast_function_only,1,1,756,f9e121e218ddc8d1,1.0,0.7544910179640718,1.0,False,False,medium,baseline exact target span; useful when the patch-local symbol is self-contained,target function/method/class only,astropy/units/format/cds.py,CDS._make_parser
astropy__astropy-14369,astropy/astropy,astropy/units/format/cds.py,CDS._make_parser,call_neighborhood_1hop,1,1,756,f9e121e218ddc8d1,1.0,0.7544910179640718,1.0,False,False,high,expected to improve lossy precision when target behavior depends on local helpers or dispatch utilities,target plus statically resolved direct callees,astropy/units/format/cds.py,CDS._make_parser
astropy__astropy-14369,astropy/astropy,astropy/units/format/cds.py,CDS._make_parser,reverse_callers_1hop,3,1,2796,afa829116cc16250,1.0,1.0,3.6984126984126986,False,False,diagnostic,diagnostic high-context variant; may increase semantic alignment but also raises drift risk from caller/test-specific context,target plus same-repo callers that reference it,astropy/units/format/cds.py,CDS._make_parser;CDS._parser;CDS
astropy__astropy-14369,astropy/astropy,astropy/units/format/cds.py,CDS._make_parser,import_dependency_bundle,1,1,795,77a77a1a5cf8605b,1.0,0.7934131736526946,1.0515873015873016,True,False,high,expected to preserve stable API/import context with limited semantic contamination,target plus local import context and resolved import-file front matter,astropy/units/format/cds.py,CDS._make_parser
astropy__astropy-14369,astropy/astropy,astropy/units/format/cds.py,CDS._make_parser,test_target_bundle,4,2,846,2c8dff73d58f29f3,1.0,0.844311377245509,1.119047619047619,False,True,medium,task-aligned variant for SWE-style repair; useful for output-drift and pass@1 non-degradation checks,target plus changed/FAIL_TO_PASS test functions,astropy/units/format/cds.py;astropy/units/tests/test_format.py,CDS._make_parser;test_unit_grammar;test_unit_grammar_fail;test_cds_grammar
astropy__astropy-14369,astropy/astropy,astropy/units/format/cds.py,CDS,ast_function_only,1,1,2028,150cbc19b03a2815,1.0,1.0,1.0,False,False,medium,baseline exact target span; useful when the patch-local symbol is self-contained,target function/method/class only,astropy/units/format/cds.py,CDS
astropy__astropy-14369,astropy/astropy,astropy/units/format/cds.py,CDS,call_neighborhood_1hop,9,1,3580,4316c8931d1b9445,1.0,1.0,1.7652859960552267,False,False,high,expected to improve lossy precision when target behavior depends on local helpers or dispatch utilities,target plus statically resolved direct callees,astropy/units/format/cds.py,CDS;CDS._format_unit_list;CDS._generate_unit_names;CDS._get_unit;CDS._get_unit_name;CDS._make_lexer;CDS._make_parser;CDS._parse_unit;CDS.parse
astropy__astropy-14369,astropy/astropy,astropy/units/format/cds.py,CDS,reverse_callers_1hop,1,1,2028,150cbc19b03a2815,1.0,1.0,1.0,False,False,diagnostic,diagnostic high-context variant; may increase semantic alignment but also raises drift risk from caller/test-specific context,target plus same-repo callers that reference it,astropy/units/format/cds.py,CDS
astropy__astropy-14369,astropy/astropy,astropy/units/format/cds.py,CDS,import_dependency_bundle,1,1,2067,ac7cd5e3ab01909d,1.0,1.0,1.0192307692307692,True,False,high,expected to preserve stable API/import context with limited semantic contamination,target plus local import context and resolved import-file front matter,astropy/units/format/cds.py,CDS
astropy__astropy-14369,astropy/astropy,astropy/units/format/cds.py,CDS,test_target_bundle,4,2,2118,991f431306f8ddfc,1.0,1.0,1.044378698224852,False,True,medium,task-aligned variant for SWE-style repair; useful for output-drift and pass@1 non-degradation checks,target plus changed/FAIL_TO_PASS test functions,astropy/units/format/cds.py;astropy/units/tests/test_format.py,CDS;test_unit_grammar;test_unit_grammar_fail;test_cds_grammar
astropy__astropy-14508,astropy/astropy,astropy/io/fits/card.py,_format_float,ast_function_only,1,1,240,688066147c5edf36,1.0,0.15141955835962145,1.0,False,False,medium,baseline exact target span; useful when the patch-local symbol is self-contained,target function/method/class only,astropy/io/fits/card.py,_format_float
astropy__astropy-14508,astropy/astropy,astropy/io/fits/card.py,_format_float,call_neighborhood_1hop,1,1,240,688066147c5edf36,1.0,0.15141955835962145,1.0,False,False,high,expected to improve lossy precision when target behavior depends on local helpers or dispatch utilities,target plus statically resolved direct callees,astropy/io/fits/card.py,_format_float
astropy__astropy-14508,astropy/astropy,astropy/io/fits/card.py,_format_float,reverse_callers_1hop,2,1,495,686829c5bfa9c79a,1.0,0.31230283911671924,2.0625,False,False,diagnostic,diagnostic high-context variant; may increase semantic alignment but also raises drift risk from caller/test-specific context,target plus same-repo callers that reference it,astropy/io/fits/card.py,_format_float;_format_value
astropy__astropy-14508,astropy/astropy,astropy/io/fits/card.py,_format_float,import_dependency_bundle,1,1,282,3cbea9980dae6521,1.0,0.17791798107255521,1.175,True,False,high,expected to preserve stable API/import context with limited semantic contamination,target plus local import context and resolved import-file front matter,astropy/io/fits/card.py,_format_float
astropy__astropy-14508,astropy/astropy,astropy/io/fits/card.py,_format_float,test_target_bundle,4,2,508,43a93a8dfa4f4955,1.0,0.3205047318611987,2.1166666666666667,False,True,medium,task-aligned variant for SWE-style repair; useful for output-drift and pass@1 non-degradation checks,target plus changed/FAIL_TO_PASS test functions,astropy/io/fits/card.py;astropy/io/fits/tests/test_header.py,_format_float;test_shallow_copy;test_init_with_header;test_init_with_dict
astropy__astropy-14539,astropy/astropy,astropy/io/fits/diff.py,TableDataDiff._diff,ast_function_only,1,1,1164,a9233e424867bb6a,1.0,1.0,1.0,False,False,medium,baseline exact target span; useful when the patch-local symbol is self-contained,target function/method/class only,astropy/io/fits/diff.py,TableDataDiff._diff
astropy__astropy-14539,astropy/astropy,astropy/io/fits/diff.py,TableDataDiff._diff,call_neighborhood_1hop,2,2,1241,1e3cd2b12acdd6af,1.0,1.0,1.0661512027491409,False,False,high,expected to improve lossy precision when target behavior depends on local helpers or dispatch utilities,target plus statically resolved direct callees,astropy/__init__.py;astropy/io/fits/diff.py,TableDataDiff._diff;base_constants_version.set
astropy__astropy-14539,astropy/astropy,astropy/io/fits/diff.py,TableDataDiff._diff,reverse_callers_1hop,5,1,2976,5896da83aec42a27,1.0,1.0,2.556701030927835,False,False,diagnostic,diagnostic high-context variant; may increase semantic alignment but also raises drift risk from caller/test-specific context,target plus same-repo callers that reference it,astropy/io/fits/diff.py,TableDataDiff._diff;RawDataDiff._diff;RawDataDiff;_BaseDiff.__init__;_BaseDiff
astropy__astropy-14539,astropy/astropy,astropy/io/fits/diff.py,TableDataDiff._diff,import_dependency_bundle,1,1,1325,e9e769f3abc30f1a,1.0,1.0,1.138316151202749,True,False,high,expected to preserve stable API/import context with limited semantic contamination,target plus local import context and resolved import-file front matter,astropy/io/fits/diff.py,TableDataDiff._diff
astropy__astropy-14539,astropy/astropy,astropy/io/fits/diff.py,TableDataDiff._diff,test_target_bundle,4,2,1514,c4a4db7c1fc70df3,1.0,1.0,1.3006872852233677,False,True,medium,task-aligned variant for SWE-style repair; useful for output-drift and pass@1 non-degradation checks,target plus changed/FAIL_TO_PASS test functions,astropy/io/fits/diff.py;astropy/io/fits/tests/test_diff.py,TableDataDiff._diff;test_fitsdiff_hdu_name;test_fitsdiff_no_hdu_name;test_fitsdiff_with_names
astropy__astropy-14539,astropy/astropy,astropy/io/fits/diff.py,TableDataDiff,ast_function_only,1,1,2649,15d3a9b5e1c23e4e,1.0,1.0,1.0,False,False,medium,baseline exact target span; useful when the patch-local symbol is self-contained,target function/method/class only,astropy/io/fits/diff.py,TableDataDiff
astropy__astropy-14539,astropy/astropy,astropy/io/fits/diff.py,TableDataDiff,call_neighborhood_1hop,10,2,6019,96e8eb16bdab9c74,1.0,1.0,2.2721781804454513,False,False,high,expected to improve lossy precision when target behavior depends on local helpers or dispatch utilities,target plus statically resolved direct callees,astropy/__init__.py;astropy/io/fits/diff.py,TableDataDiff;base_constants_version.set;FITSDiff.__init__;HDUDiff.__init__;HeaderDiff.__init__;ImageDataDiff.__init__;RawDataDiff.__init__;TableDataDiff.__init__;_BaseDiff.__init__;_BaseDiff._writeln
astropy__astropy-14539,astropy/astropy,astropy/io/fits/diff.py,TableDataDiff,reverse_callers_1hop,9,2,14611,2dbfa6382c019899,1.0,1.0,5.515666289165723,False,True,diagnostic,diagnostic high-context variant; may increase semantic alignment but also raises drift risk from caller/test-specific context,target plus same-repo callers that reference it,astropy/io/fits/diff.py;astropy/io/fits/tests/test_diff.py,TableDataDiff;TestDiff.test_diff_nans;TestDiff.test_different_table_data;TestDiff.test_different_table_field_counts;TestDiff.test_different_table_field_names;TestDiff.test_different_table_rows;TestDiff.test_identical_tables;TestDiff.test_ignore_table_fields;TestDiff
astropy__astropy-14539,astropy/astropy,astropy/io/fits/diff.py,TableDataDiff,import_dependency_bundle,1,1,2810,721777a52855b1fa,1.0,1.0,1.0607776519441299,True,False,high,expected to preserve stable API/import context with limited semantic contamination,target plus local import context and resolved import-file front matter,astropy/io/fits/diff.py,TableDataDiff
astropy__astropy-14539,astropy/astropy,astropy/io/fits/diff.py,TableDataDiff,test_target_bundle,4,2,2999,461c399be001be72,1.0,1.0,1.1321253303133259,False,True,medium,task-aligned variant for SWE-style repair; useful for output-drift and pass@1 non-degradation checks,target plus changed/FAIL_TO_PASS test functions,astropy/io/fits/diff.py;astropy/io/fits/tests/test_diff.py,TableDataDiff;test_fitsdiff_hdu_name;test_fitsdiff_no_hdu_name;test_fitsdiff_with_names
astropy__astropy-14598,astropy/astropy,astropy/io/fits/card.py,Card._split,ast_function_only,1,1,471,0e7ffe6e300ff1f3,1.0,0.29716088328075707,1.0,False,False,medium,baseline exact target span; useful when the patch-local symbol is self-contained,target function/method/class only,astropy/io/fits/card.py,Card._split
astropy__astropy-14598,astropy/astropy,astropy/io/fits/card.py,Card._split,call_neighborhood_1hop,3,2,741,95327a123a467645,1.0,0.46750788643533125,1.5732484076433122,False,True,high,expected to improve lossy precision when target behavior depends on local helpers or dispatch utilities,target plus statically resolved direct callees,astropy/io/fits/card.py;astropy/io/fits/tests/test_header.py,Card._split;Card._itersubcards;test_subclass.MyHeader.append
astropy__astropy-14598,astropy/astropy,astropy/io/fits/card.py,Card._split,reverse_callers_1hop,8,2,36252,2d6019c140213e54,1.0,1.0,76.96815286624204,False,True,diagnostic,diagnostic high-context variant; may increase semantic alignment but also raises drift risk from caller/test-specific context,target plus same-repo callers that reference it,astropy/io/fits/card.py;astropy/io/fits/tests/test_header.py,Card._split;Card._fix_value;Card._parse_comment;Card._parse_value;Card._verify;Card;TestHeaderFunctions.test_long_commentary_card_appended_to_header;TestHeaderFunctions
astropy__astropy-14598,astropy/astropy,astropy/io/fits/card.py,Card._split,import_dependency_bundle,1,1,513,3133a82592d69b1c,1.0,0.32365930599369086,1.089171974522293,True,False,high,expected to preserve stable API/import context with limited semantic contamination,target plus local import context and resolved import-file front matter,astropy/io/fits/card.py,Card._split
astropy__astropy-14598,astropy/astropy,astropy/io/fits/card.py,Card._split,test_target_bundle,4,2,739,b15243aa29b14eeb,1.0,0.4662460567823344,1.5690021231422506,False,True,medium,task-aligned variant for SWE-style repair; useful for output-drift and pass@1 non-degradation checks,target plus changed/FAIL_TO_PASS test functions,astropy/io/fits/card.py;astropy/io/fits/tests/test_header.py,Card._split;test_shallow_copy;test_init_with_header;test_init_with_dict
astropy__astropy-14598,astropy/astropy,astropy/io/fits/card.py,Card,ast_function_only,1,1,9058,467fb916faa18648,1.0,1.0,1.0,False,False,medium,baseline exact target span; useful when the patch-local symbol is self-contained,target function/method/class only,astropy/io/fits/card.py,Card
astropy__astropy-14598,astropy/astropy,astropy/io/fits/card.py,Card,call_neighborhood_1hop,20,2,13306,2546dba55628e572,1.0,1.0,1.4689776992713623,False,True,high,expected to improve lossy precision when target behavior depends on local helpers or dispatch utilities,target plus statically resolved direct callees,astropy/io/fits/card.py;astropy/io/fits/tests/test_header.py,Card;Card._check_if_rvkc;Card._check_if_rvkc_image;Card._format_comment;Card._format_image;Card._format_keyword;Card._format_long_commentary_image;Card._format_long_image;Card._format_value;Card._init_rvkc;Card._itersubcards;Card._parse_comment;Card._parse_keyword;Card._parse_value;Card._split;Card.fromstring;_format_value;_int_or_float;_pad;test_subclass.MyHeader.append
astropy__astropy-14598,astropy/astropy,astropy/io/fits/card.py,Card,reverse_callers_1hop,29,2,42394,9d367ed2221ac0ab,1.0,1.0,4.680282623095606,False,True,diagnostic,diagnostic high-context variant; may increase semantic alignment but also raises drift risk from caller/test-specific context,target plus same-repo callers that reference it,astropy/io/fits/card.py;astropy/io/fits/tests/test_header.py,Card;Card._format_long_commentary_image;TestHeaderFunctions.test_blank_keyword;TestHeaderFunctions.test_boolean_value_card;TestHeaderFunctions.test_card_constructor_default_args;TestHeaderFunctions.test_card_image_constructed_too_long;TestHeaderFunctions.test_commentary_cards;TestHeaderFunctions.test_complex_value_card;TestHeaderFunctions.test_final_continue_card_ampersand_removal_on_long_comments;TestHeaderFunctions.test_floating_point_string_representation_card;TestHeaderFunctions.test_floating_point_value_card;TestHeaderFunctions.test_header_set_value_to_none;TestHeaderFunctions.test_hierarch_card_creation;TestHeaderFunctions.test_hierarch_keyword_whitespace;TestHeaderFunctions.test_illegal_characters_in_key;TestHeaderFunctions.test_long_integer_value_card;TestHeaderFunctions.test_long_string_from_file;TestHeaderFunctions.test_long_string_repr;TestHeaderFunctions.test_long_string_value;TestHeaderFunctions.test_long_string_value_with_multiple_long_words;TestHeaderFunctions.test_specify_undefined_value;TestHeaderFunctions.test_string_value_card;TestHeaderFunctions.test_update_from_iterable;TestHeaderFunctions.test_verify_mixed_case_hierarch;TestHeaderFunctions.test_word_in_long_string_too_long;TestHeaderFunctions;TestRecordValuedKeywordCards.test_initialize_rvkc;TestRecordValuedKeywordCards.test_raw_keyword_value;TestRecordValuedKeywordCards
astropy__astropy-14598,astropy/astropy,astropy/io/fits/card.py,Card,import_dependency_bundle,1,1,9100,543dcb5486f0254d,1.0,1.0,1.0046367851622875,True,False,high,expected to preserve stable API/import context with limited semantic contamination,target plus local import context and resolved import-file front matter,astropy/io/fits/card.py,Card
astropy__astropy-14598,astropy/astropy,astropy/io/fits/card.py,Card,test_target_bundle,4,2,9326,01980712ea8e545b,1.0,1.0,1.029587105321263,False,True,medium,task-aligned variant for SWE-style repair; useful for output-drift and pass@1 non-degradation checks,target plus changed/FAIL_TO_PASS test functions,astropy/io/fits/card.py;astropy/io/fits/tests/test_header.py,Card;test_shallow_copy;test_init_with_header;test_init_with_dict
django__django-10097,django/django,django/core/validators.py,URLValidator,ast_function_only,1,1,942,f666da3487739539,1.0,0.6322147651006711,1.0,False,False,medium,baseline exact target span; useful when the patch-local symbol is self-contained,target function/method/class only,django/core/validators.py,URLValidator
django__django-10097,django/django,django/core/validators.py,URLValidator,call_neighborhood_1hop,17,1,2521,0177a2415705fd97,1.0,1.0,2.6762208067940554,False,False,high,expected to improve lossy precision when target behavior depends on local helpers or dispatch utilities,target plus statically resolved direct callees,django/core/validators.py,URLValidator;BaseValidator.__call__;BaseValidator.__init__;DecimalValidator.__call__;DecimalValidator.__init__;EmailValidator.__call__;EmailValidator.__init__;FileExtensionValidator.__call__;FileExtensionValidator.__init__;ProhibitNullCharactersValidator.__call__;ProhibitNullCharactersValidator.__init__;RegexValidator.__call__;RegexValidator.__init__;URLValidator.__call__;URLValidator.__init__;_lazy_re_compile;validate_ipv6_address
django__django-10097,django/django,django/core/validators.py,URLValidator,reverse_callers_1hop,1,1,942,f666da3487739539,1.0,0.6322147651006711,1.0,False,False,diagnostic,diagnostic high-context variant; may increase semantic alignment but also raises drift risk from caller/test-specific context,target plus same-repo callers that reference it,django/core/validators.py,URLValidator
django__django-10097,django/django,django/core/validators.py,URLValidator,import_dependency_bundle,1,1,1002,e65c87f6bc953e0f,1.0,0.6724832214765101,1.0636942675159236,True,False,high,expected to preserve stable API/import context with limited semantic contamination,target plus local import context and resolved import-file front matter,django/core/validators.py,URLValidator
django__django-10097,django/django,django/core/validators.py,URLValidator,test_target_bundle,1,1,942,f666da3487739539,1.0,0.6322147651006711,1.0,False,False,medium,task-aligned variant for SWE-style repair; useful for output-drift and pass@1 non-degradation checks,target plus changed/FAIL_TO_PASS test functions,django/core/validators.py,URLValidator
django__django-10554,django/django,django/db/models/sql/compiler.py,SQLCompiler.get_order_by,ast_function_only,1,1,954,ff92fc6a1e21652d,1.0,0.6326259946949602,1.0,False,False,medium,baseline exact target span; useful when the patch-local symbol is self-contained,target function/method/class only,django/db/models/sql/compiler.py,SQLCompiler.get_order_by
django__django-10554,django/django,django/db/models/sql/compiler.py,SQLCompiler.get_order_by,call_neighborhood_1hop,7,2,1939,477435b44253c766,1.0,1.0,2.0324947589098534,False,False,high,expected to improve lossy precision when target behavior depends on local helpers or dispatch utilities,target plus statically resolved direct callees,django/db/models/sql/compiler.py;django/db/models/sql/query.py,SQLCompiler.get_order_by;SQLCompiler.compile;SQLCompiler.find_ordering_name;SQLCompiler.quote_name_unless_alias;Query.get_meta;Query.resolve_expression;get_order_dir
django__django-10554,django/django,django/db/models/sql/compiler.py,SQLCompiler.get_order_by,reverse_callers_1hop,4,1,10767,50b62d244a4d61df,1.0,1.0,11.286163522012579,False,False,diagnostic,diagnostic high-context variant; may increase semantic alignment but also raises drift risk from caller/test-specific context,target plus same-repo callers that reference it,django/db/models/sql/compiler.py,SQLCompiler.get_order_by;SQLCompiler.get_combinator_sql;SQLCompiler.pre_sql_setup;SQLCompiler
django__django-10554,django/django,django/db/models/sql/compiler.py,SQLCompiler.get_order_by,import_dependency_bundle,1,1,1355,bf9854472be3822b,1.0,0.8985411140583555,1.420335429769392,True,False,high,expected to preserve stable API/import context with limited semantic contamination,target plus local import context and resolved import-file front matter,django/db/models/sql/compiler.py,SQLCompiler.get_order_by
django__django-10554,django/django,django/db/models/sql/compiler.py,SQLCompiler.get_order_by,test_target_bundle,4,2,1223,77f422febd35d57c,1.0,0.8110079575596817,1.2819706498951782,False,True,medium,task-aligned variant for SWE-style repair; useful for output-drift and pass@1 non-degradation checks,target plus changed/FAIL_TO_PASS test functions,django/db/models/sql/compiler.py;tests/queries/test_qs_combinators.py,SQLCompiler.get_order_by;QuerySetSetOperationTests.test_simple_union;QuerySetSetOperationTests.test_simple_intersection;QuerySetSetOperationTests.test_intersection_with_values
django__django-10554,django/django,django/db/models/sql/compiler.py,SQLCompiler,ast_function_only,1,1,9214,67e3bfbb42a04f3d,1.0,1.0,1.0,False,False,medium,baseline exact target span; useful when the patch-local symbol is self-contained,target function/method/class only,django/db/models/sql/compiler.py,SQLCompiler
